onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	2	1	1.219	RhymeSpell/crawl.WAV	RhymeSpell/ball.WAV
4.443	4.443	2	1	1.134	RhymeSpell/moan.WAV	RhymeSpell/bone.WAV
8.886	4.443	0	1	1.064	Tones/nullsilence.WAV	Tones/nullsilence.WAV
13.329	4.443	3	1	1.132	RhymeSpell/harm.WAV	RhymeSpell/warm.WAV
17.772	4.443	0	1	1.093	Tones/nullsilence.WAV	Tones/nullsilence.WAV
22.215	4.442	3	1	1.271	RhymeSpell/dull.WAV	RhymeSpell/pull.WAV
26.657	4.443	5	1	1.095	Tones/700.WAV	Tones/700.WAV
31.1	4.443	1	1	1.291	RhymeSpell/dime.WAV	RhymeSpell/lime.WAV
35.543	4.443	0	1	1.277	Tones/nullsilence.WAV	Tones/nullsilence.WAV
39.986	4.443	1	1	1.347	RhymeSpell/thread.WAV	RhymeSpell/dread.WAV
44.429	4.443	4	1	1.448	RhymeSpell/dash.WAV	RhymeSpell/brow.WAV
48.872	4.442	2	1	1.181	RhymeSpell/though.WAV	RhymeSpell/blow.WAV
53.314	4.443	2	1	1.127	RhymeSpell/greet.WAV	RhymeSpell/neat.WAV
57.757	4.443	0	1	1.096	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.443	1	1	1.164	RhymeSpell/mad.WAV	RhymeSpell/pad.WAV
66.643	4.443	0	1	1.218	Tones/nullsilence.WAV	Tones/nullsilence.WAV
71.086	4.443	5	1	1.109	Tones/450.WAV	Tones/525.WAV
75.529	4.442	0	1	1.225	Tones/nullsilence.WAV	Tones/nullsilence.WAV
79.971	4.443	3	1	1.347	RhymeSpell/tough.WAV	RhymeSpell/cough.WAV
84.414	4.443	6	1	1.276	Tones/350475625.WAV	Tones/350475625.WAV
88.857	4.443	1	1	1.337	RhymeSpell/drum.WAV	RhymeSpell/gum.WAV
93.3	4.443	0	1	1.283	Tones/nullsilence.WAV	Tones/nullsilence.WAV
97.743	4.443	5	1	1.118	Tones/825.WAV	Tones/750.WAV
102.186	4.442	5	1	1.141	Tones/875.WAV	Tones/875.WAV
106.628	4.443	2	1	1.425	RhymeSpell/comb.WAV	RhymeSpell/chrome.WAV
111.071	4.443	0	1	1.318	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.514	4.443	3	1	1.237	RhymeSpell/couch.WAV	RhymeSpell/touch.WAV
119.957	4.443	0	1	1.308	Tones/nullsilence.WAV	Tones/nullsilence.WAV
124.4	4.443	6	1	1.338	Tones/325575725.WAV	Tones/325500725.WAV
128.843	4.443	0	1	1.352	Tones/nullsilence.WAV	Tones/nullsilence.WAV
133.286	4.442	3	1	1.154	RhymeSpell/gull.WAV	RhymeSpell/bull.WAV
137.728	4.443	4	1	1.252	RhymeSpell/goes.WAV	RhymeSpell/lap.WAV
142.171	4.443	5	1	1.219	Tones/525.WAV	Tones/525.WAV
146.614	4.443	1	1	1.284	RhymeSpell/pay.WAV	RhymeSpell/play.WAV
151.057	4.443	0	1	1.324	Tones/nullsilence.WAV	Tones/nullsilence.WAV
155.5	4.443	4	1	1.318	RhymeSpell/staff.WAV	RhymeSpell/gain.WAV
159.943	4.442	5	1	1.205	Tones/425.WAV	Tones/425.WAV
164.385	4.443	0	1	1.147	Tones/nullsilence.WAV	Tones/nullsilence.WAV
168.828	4.443	4	1	1.318	RhymeSpell/scale.WAV	RhymeSpell/fly.WAV
173.271	4.443	0	1	1.269	Tones/nullsilence.WAV	Tones/nullsilence.WAV
