onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	0	2.742	RhymeSpell/took.WAV	RhymeSpell/spook.WAV
4.443	4.443	2	0	1.452	RhymeSpell/quo.WAV	RhymeSpell/glow.WAV
8.886	4.442	5	1	1.369	Tones/675.WAV	Tones/600.WAV
13.328	4.443	0	1	1.66	Tones/nullsilence.WAV	Tones/nullsilence.WAV
17.771	4.443	3	0	1.65	RhymeSpell/seat.WAV	RhymeSpell/threat.WAV
22.214	4.443	0	1	2.063	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.657	4.443	5	1	1.088	Tones/600.WAV	Tones/600.WAV
31.1	4.443	5	1	1.255	Tones/325.WAV	Tones/325.WAV
35.543	4.442	1	1	1.321	RhymeSpell/car.WAV	RhymeSpell/star.WAV
39.985	4.443	0	1	1.455	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.428	4.443	3	1	1.222	RhymeSpell/flash.WAV	RhymeSpell/wash.WAV
48.871	4.443	6	1	1.471	Tones/425600750.WAV	Tones/425600750.WAV
53.314	4.443	0	1	1.516	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.757	4.443	0	1	1.34	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.442	4	1	1.387	RhymeSpell/name.WAV	RhymeSpell/knee.WAV
66.642	4.443	4	1	1.261	RhymeSpell/cap.WAV	RhymeSpell/north.WAV
71.085	4.443	0	1	1.42	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.528	4.443	6	0	1.385	Tones/550800525.WAV	Tones/550800600.WAV
79.971	4.443	6	0	2.123	Tones/350825400.WAV	Tones/425825400.WAV
84.414	4.443	0	1	1.196	Tones/nullsilence.WAV	Tones/nullsilence.WAV
88.857	4.442	1	1	1.197	RhymeSpell/page.WAV	RhymeSpell/stage.WAV
93.299	4.443	2	1	1.441	RhymeSpell/woe.WAV	RhymeSpell/show.WAV
97.742	4.443	0	1	1.233	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.185	4.443	4	1	1.774	RhymeSpell/scheme.WAV	RhymeSpell/saint.WAV
106.628	4.443	2	1	2.205	RhymeSpell/foe.WAV	RhymeSpell/stow.WAV
111.071	4.443	0	1	1.313	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.514	4.443	6	1	1.155	Tones/650475300.WAV	Tones/650475300.WAV
119.957	4.442	6	1	1.315	Tones/425675500.WAV	Tones/425750500.WAV
124.399	4.443	0	1	1.257	Tones/nullsilence.WAV	Tones/nullsilence.WAV
128.842	4.443	5	1	1.113	Tones/350.WAV	Tones/425.WAV
133.285	4.443	0	1	1.355	Tones/nullsilence.WAV	Tones/nullsilence.WAV
137.728	4.443	2	0	2.447	RhymeSpell/weird.WAV	RhymeSpell/beard.WAV
142.171	4.443	1	1	1.16	RhymeSpell/cage.WAV	RhymeSpell/rage.WAV
146.614	4.442	3	1	2.272	RhymeSpell/grand.WAV	RhymeSpell/wand.WAV
151.056	4.443	6	1	1.706	Tones/875575325.WAV	Tones/875575400.WAV
155.499	4.443	3	0	1.257	RhymeSpell/breast.WAV	RhymeSpell/feast.WAV
159.942	4.443	0	1	1.171	Tones/nullsilence.WAV	Tones/nullsilence.WAV
164.385	4.443	5	1	1.217	Tones/850.WAV	Tones/850.WAV
168.828	4.443	0	1	1.168	Tones/nullsilence.WAV	Tones/nullsilence.WAV
173.271	4.442	6	1	1.322	Tones/725400775.WAV	Tones/650400775.WAV
177.713	4.443	2	1	2.545	RhymeSpell/plea.WAV	RhymeSpell/key.WAV
182.156	4.443	4	1	1.271	RhymeSpell/boom.WAV	RhymeSpell/past.WAV
186.599	4.443	5	1	1.325	Tones/775.WAV	Tones/700.WAV
191.042	4.443	0	1	1.574	Tones/nullsilence.WAV	Tones/nullsilence.WAV
195.485	4.443	0	1	1.444	Tones/nullsilence.WAV	Tones/nullsilence.WAV
199.928	4.442	4	1	1.546	RhymeSpell/brass.WAV	RhymeSpell/gut.WAV
204.37	4.443	0	1	1.159	Tones/nullsilence.WAV	Tones/nullsilence.WAV
208.813	4.443	4	1	1.537	RhymeSpell/nail.WAV	RhymeSpell/weep.WAV
213.256	4.443	0	1	1.309	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.699	4.443	3	0	2.881	RhymeSpell/christ.WAV	RhymeSpell/twist.WAV
222.142	4.443	5	1	1.138	Tones/625.WAV	Tones/625.WAV
226.585	4.443	2	0	1.183	RhymeSpell/froze.WAV	RhymeSpell/nose.WAV
231.028	4.442	0	1	1.478	Tones/nullsilence.WAV	Tones/nullsilence.WAV
235.47	4.443	1	1	1.436	RhymeSpell/cork.WAV	RhymeSpell/stork.WAV
239.913	4.443	0	1	1.375	Tones/nullsilence.WAV	Tones/nullsilence.WAV
244.356	4.443	4	1	1.6	RhymeSpell/food.WAV	RhymeSpell/brought.WAV
248.799	4.443	3	0	1.864	RhymeSpell/gone.WAV	RhymeSpell/phone.WAV
253.242	4.443	0	1	1.184	Tones/nullsilence.WAV	Tones/nullsilence.WAV
257.685	4.442	0	1	1.284	Tones/nullsilence.WAV	Tones/nullsilence.WAV
262.127	4.443	4	1	1.84	RhymeSpell/jet.WAV	RhymeSpell/pace.WAV
266.57	4.443	0	1	1.289	Tones/nullsilence.WAV	Tones/nullsilence.WAV
271.013	4.443	1	1	2.555	RhymeSpell/grow.WAV	RhymeSpell/snow.WAV
275.456	4.443	1	1	2.077	RhymeSpell/fluff.WAV	RhymeSpell/puff.WAV
279.899	4.443	6	1	1.426	Tones/325500725.WAV	Tones/325500725.WAV
284.342	4.442	6	1	1.286	Tones/625450850.WAV	Tones/625450775.WAV
288.784	4.443	0	1	1.088	Tones/nullsilence.WAV	Tones/nullsilence.WAV
293.227	4.443	4	1	1.318	RhymeSpell/calm.WAV	RhymeSpell/fame.WAV
297.67	4.443	0	1	1.372	Tones/nullsilence.WAV	Tones/nullsilence.WAV
302.113	4.443	2	0	2.268	RhymeSpell/grade.WAV	RhymeSpell/laid.WAV
306.556	4.443	0	1	1.311	Tones/nullsilence.WAV	Tones/nullsilence.WAV
310.999	4.443	1	1	1.808	RhymeSpell/care.WAV	RhymeSpell/rare.WAV
315.442	4.442	4	1	1.251	RhymeSpell/fall.WAV	RhymeSpell/tint.WAV
319.884	4.443	1	1	2.257	RhymeSpell/note.WAV	RhymeSpell/wrote.WAV
324.327	4.444	5	1	1.191	Tones/800.WAV	Tones/800.WAV
328.771	4.442	5	1	1.22	Tones/375.WAV	Tones/450.WAV
333.213	4.443	0	1	1.529	Tones/nullsilence.WAV	Tones/nullsilence.WAV
337.656	4.443	4	1	1.499	RhymeSpell/splash.WAV	RhymeSpell/braid.WAV
342.099	4.442	0	1	1.455	Tones/nullsilence.WAV	Tones/nullsilence.WAV
346.541	4.443	1	1	2.137	RhymeSpell/spruce.WAV	RhymeSpell/truce.WAV
350.984	4.443	1	0	2.785	RhymeSpell/shell.WAV	RhymeSpell/tell.WAV
355.427	4.443	1	1	2.117	RhymeSpell/fist.WAV	RhymeSpell/gist.WAV
359.87	4.443	6	1	1.18	Tones/875675300.WAV	Tones/875675300.WAV
364.313	4.443	3	0	2.788	RhymeSpell/phase.WAV	RhymeSpell/case.WAV
368.756	4.442	2	1	2.066	RhymeSpell/run.WAV	RhymeSpell/ton.WAV
373.198	4.443	0	1	1.179	Tones/nullsilence.WAV	Tones/nullsilence.WAV
