onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	0	n/a	RhymeSpell/took.WAV	RhymeSpell/spook.WAV
4.443	4.443	2	0	1.277	RhymeSpell/quo.WAV	RhymeSpell/glow.WAV
8.886	4.442	5	1	0.9	Tones/675.WAV	Tones/600.WAV
13.328	4.443	0	1	1.242	Tones/nullsilence.WAV	Tones/nullsilence.WAV
17.771	4.443	3	0	1.588	RhymeSpell/seat.WAV	RhymeSpell/threat.WAV
22.214	4.443	0	1	1.359	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.657	4.443	5	1	0.956	Tones/600.WAV	Tones/600.WAV
31.1	4.443	5	1	0.91	Tones/325.WAV	Tones/325.WAV
35.543	4.442	1	0	2.556	RhymeSpell/car.WAV	RhymeSpell/star.WAV
39.985	4.443	0	1	2.452	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.428	4.443	3	1	1.867	RhymeSpell/flash.WAV	RhymeSpell/wash.WAV
48.871	4.443	6	1	1.44	Tones/425600750.WAV	Tones/425600750.WAV
53.314	4.443	0	1	0.184	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.757	4.443	0	1	1.271	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.442	4	1	1.788	RhymeSpell/name.WAV	RhymeSpell/knee.WAV
66.642	4.443	4	1	2.054	RhymeSpell/cap.WAV	RhymeSpell/north.WAV
71.085	4.443	0	1	2.21	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.528	4.443	6	0	1.022	Tones/550800525.WAV	Tones/550800600.WAV
79.971	4.443	6	0	0.934	Tones/350825400.WAV	Tones/425825400.WAV
84.414	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
88.857	4.442	1	1	2.783	RhymeSpell/page.WAV	RhymeSpell/stage.WAV
93.299	4.443	2	1	2.105	RhymeSpell/woe.WAV	RhymeSpell/show.WAV
97.742	4.443	0	1	0.896	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.185	4.443	4	1	1.514	RhymeSpell/scheme.WAV	RhymeSpell/saint.WAV
106.628	4.443	2	1	1.835	RhymeSpell/foe.WAV	RhymeSpell/stow.WAV
111.071	4.443	0	1	1.29	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.514	4.442	6	1	1.468	Tones/650475300.WAV	Tones/650475300.WAV
119.956	4.443	6	0	1.17	Tones/425675500.WAV	Tones/425750500.WAV
124.399	4.443	0	1	0.578	Tones/nullsilence.WAV	Tones/nullsilence.WAV
128.842	4.443	5	0	1.318	Tones/350.WAV	Tones/425.WAV
133.285	4.443	0	1	0.579	Tones/nullsilence.WAV	Tones/nullsilence.WAV
137.728	4.443	2	1	1.185	RhymeSpell/weird.WAV	RhymeSpell/beard.WAV
142.171	4.443	1	0	n/a	RhymeSpell/cage.WAV	RhymeSpell/rage.WAV
146.614	4.442	3	0	1.37	RhymeSpell/grand.WAV	RhymeSpell/wand.WAV
151.056	4.443	6	0	0.738	Tones/875575325.WAV	Tones/875575400.WAV
155.499	4.443	3	0	1.965	RhymeSpell/breast.WAV	RhymeSpell/feast.WAV
159.942	4.443	0	1	1.295	Tones/nullsilence.WAV	Tones/nullsilence.WAV
164.385	4.443	5	1	1.207	Tones/850.WAV	Tones/850.WAV
168.828	4.443	0	1	0.712	Tones/nullsilence.WAV	Tones/nullsilence.WAV
173.271	4.442	6	0	0.976	Tones/725400775.WAV	Tones/650400775.WAV
177.713	4.443	2	1	2.235	RhymeSpell/plea.WAV	RhymeSpell/key.WAV
182.156	4.443	4	0	1.708	RhymeSpell/boom.WAV	RhymeSpell/past.WAV
186.599	4.443	5	1	1.193	Tones/775.WAV	Tones/700.WAV
191.042	4.443	0	1	1.284	Tones/nullsilence.WAV	Tones/nullsilence.WAV
195.485	4.443	0	1	0.727	Tones/nullsilence.WAV	Tones/nullsilence.WAV
199.928	4.442	4	0	1.557	RhymeSpell/brass.WAV	RhymeSpell/gut.WAV
204.37	4.443	0	1	1.11	Tones/nullsilence.WAV	Tones/nullsilence.WAV
208.813	4.443	4	0	1.456	RhymeSpell/nail.WAV	RhymeSpell/weep.WAV
213.256	4.443	0	1	1.707	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.699	4.443	3	0	1.274	RhymeSpell/christ.WAV	RhymeSpell/twist.WAV
222.142	4.443	5	1	0.91	Tones/625.WAV	Tones/625.WAV
226.585	4.442	2	0	1.691	RhymeSpell/froze.WAV	RhymeSpell/nose.WAV
231.027	4.443	0	1	1.408	Tones/nullsilence.WAV	Tones/nullsilence.WAV
235.47	4.443	1	0	1.663	RhymeSpell/cork.WAV	RhymeSpell/stork.WAV
239.913	4.443	0	1	1.771	Tones/nullsilence.WAV	Tones/nullsilence.WAV
244.356	4.443	4	1	1.16	RhymeSpell/food.WAV	RhymeSpell/brought.WAV
248.799	4.443	3	1	1.073	RhymeSpell/gone.WAV	RhymeSpell/phone.WAV
253.242	4.443	0	1	0.638	Tones/nullsilence.WAV	Tones/nullsilence.WAV
257.685	4.442	0	1	1.324	Tones/nullsilence.WAV	Tones/nullsilence.WAV
262.127	4.443	4	1	1.359	RhymeSpell/jet.WAV	RhymeSpell/pace.WAV
266.57	4.443	0	1	0.252	Tones/nullsilence.WAV	Tones/nullsilence.WAV
271.013	4.443	1	0	1.208	RhymeSpell/grow.WAV	RhymeSpell/snow.WAV
275.456	4.443	1	0	1.532	RhymeSpell/fluff.WAV	RhymeSpell/puff.WAV
279.899	4.443	6	1	1.249	Tones/325500725.WAV	Tones/325500725.WAV
284.342	4.442	6	0	0.726	Tones/625450850.WAV	Tones/625450775.WAV
288.784	4.443	0	1	0.602	Tones/nullsilence.WAV	Tones/nullsilence.WAV
293.227	4.443	4	1	1.01	RhymeSpell/calm.WAV	RhymeSpell/fame.WAV
297.67	4.443	0	1	1.39	Tones/nullsilence.WAV	Tones/nullsilence.WAV
302.113	4.443	2	0	1.416	RhymeSpell/grade.WAV	RhymeSpell/laid.WAV
306.556	4.443	0	1	1.95	Tones/nullsilence.WAV	Tones/nullsilence.WAV
310.999	4.442	1	0	3.207	RhymeSpell/care.WAV	RhymeSpell/rare.WAV
315.441	4.443	4	0	1.249	RhymeSpell/fall.WAV	RhymeSpell/tint.WAV
319.884	4.443	1	1	1.422	RhymeSpell/note.WAV	RhymeSpell/wrote.WAV
324.327	4.443	5	1	0.817	Tones/800.WAV	Tones/800.WAV
328.77	4.443	5	1	1.076	Tones/375.WAV	Tones/450.WAV
333.213	4.443	0	1	0.502	Tones/nullsilence.WAV	Tones/nullsilence.WAV
337.656	4.442	4	0	1.294	RhymeSpell/splash.WAV	RhymeSpell/braid.WAV
342.098	4.443	0	0	2.066	Tones/nullsilence.WAV	Tones/nullsilence.WAV
346.541	4.443	1	1	1.484	RhymeSpell/spruce.WAV	RhymeSpell/truce.WAV
350.984	4.443	1	0	0.647	RhymeSpell/shell.WAV	RhymeSpell/tell.WAV
355.427	4.443	1	1	1.51	RhymeSpell/fist.WAV	RhymeSpell/gist.WAV
359.87	4.443	6	1	1.571	Tones/875675300.WAV	Tones/875675300.WAV
