onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	1	1.5	Semantic/system.bmp	Semantic/head2.bmp
4.443	4.443	2	1	1.496	Semantic/speak.bmp	Semantic/talk2.bmp
8.886	4.442	3	1	1.238	Semantic/cobra.bmp	Semantic/slipper2.bmp
13.328	4.443	0	1	1.164	Semantic/null.bmp	Semantic/null.bmp
17.771	4.443	2	1	1.049	Semantic/distance.bmp	Semantic/mile1.bmp
22.214	4.443	4	1	1.027	Symbols/t.bmp	Symbols/g2.bmp
26.657	4.443	0	1	1.043	Semantic/null.bmp	Semantic/null.bmp
31.1	4.443	4	1	0.967	Symbols/w.bmp	Symbols/w2.bmp
35.543	4.442	4	1	0.929	Symbols/u.bmp	Symbols/u2.bmp
39.985	4.443	4	1	0.988	Symbols/s.bmp	Symbols/j2.bmp
44.428	4.443	0	1	1.09	Semantic/null.bmp	Semantic/null.bmp
48.871	4.443	4	1	0.795	Symbols/l.bmp	Symbols/l2.bmp
53.314	4.443	0	1	1.006	Semantic/null.bmp	Semantic/null.bmp
57.757	4.443	3	1	0.841	Semantic/chill.bmp	Semantic/hawk2.bmp
62.2	4.442	0	1	0.995	Semantic/null.bmp	Semantic/null.bmp
66.642	4.443	1	0	1.058	Semantic/thin.bmp	Semantic/fat2.bmp
71.085	4.443	1	1	1.129	Semantic/sketch.bmp	Semantic/draw2.bmp
75.528	4.443	0	1	0.874	Semantic/null.bmp	Semantic/null.bmp
79.971	4.443	1	1	1.001	Semantic/dog.bmp	Semantic/cat1.bmp
84.414	4.443	0	1	0.818	Semantic/null.bmp	Semantic/null.bmp
88.857	4.442	2	1	1.119	Semantic/guide.bmp	Semantic/tour2.bmp
93.299	4.443	0	1	0.943	Semantic/null.bmp	Semantic/null.bmp
97.742	4.443	3	1	1.337	Semantic/adult.bmp	Semantic/pond1.bmp
102.185	4.443	0	1	0.798	Semantic/null.bmp	Semantic/null.bmp
106.628	4.443	2	1	1.059	Semantic/reef.bmp	Semantic/coral1.bmp
111.071	4.443	5	1	0.964	Symbols/mfc.bmp	Symbols/mfc1.bmp
115.514	4.442	0	1	0.856	Semantic/null.bmp	Semantic/null.bmp
119.956	4.443	1	0	2.398	Semantic/little.bmp	Semantic/big1.bmp
124.399	4.443	2	1	1.454	Semantic/motion.bmp	Semantic/movement2.bmp
128.842	4.443	3	1	1.074	Semantic/hoof.bmp	Semantic/stitch2.bmp
133.285	4.443	4	1	0.976	Symbols/c.bmp	Symbols/v1.bmp
137.728	4.443	2	1	1.131	Semantic/salad.bmp	Semantic/lettuce1.bmp
142.171	4.443	0	1	1.073	Semantic/null.bmp	Semantic/null.bmp
